sign,path
better,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/better/06072.parquet
better,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/better/70328.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/06002.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/06001.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/05997.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/06007.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/06000.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/05999.parquet
beside,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/beside/05998.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06145.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06139.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06138.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06146.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06144.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06137.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06143.parquet
bible,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bible/06140.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/06301.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/67409.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/06298.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/06302.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/06299.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/06300.parquet
binoculars,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/binoculars/65185.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/69230.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06046.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06045.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06039.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06047.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06049.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06052.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06051.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06050.parquet
bet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bet/06048.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06163.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/65181.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06164.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06157.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06165.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/67408.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06160.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06159.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06161.parquet
bicycle,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bicycle/06162.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/06216.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/06217.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/06214.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/69076.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/06218.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/06215.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/68008.parquet
bike,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bike/68752.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06616.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06620.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06618.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06614.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06619.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06613.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06602.parquet
blend,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blend/06615.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06439.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06431.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06428.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06425.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06432.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06436.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06438.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06430.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06435.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06437.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06433.parquet
bitter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bitter/06429.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/68338.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/65192.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06355.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06363.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/70357.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/70359.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06370.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06362.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06371.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06369.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06367.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/67413.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06360.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06365.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06366.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06359.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06368.parquet
birthday,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/birthday/06361.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06532.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06528.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/65202.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06526.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06530.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06533.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06529.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06534.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06535.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06536.parquet
blame,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blame/06531.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/67414.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06474.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06483.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06455.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06476.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06473.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06484.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06485.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/69236.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06481.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/65200.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/68230.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06482.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/70244.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06477.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06486.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06478.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06471.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06472.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06480.parquet
black,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/black/06475.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06338.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06331.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/65187.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06330.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06342.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06343.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06326.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06341.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/69233.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06336.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/67411.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06333.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06332.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/70107.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06339.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06340.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06337.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06335.parquet
bird,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bird/06334.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06407.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06413.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06419.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06418.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06414.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06412.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06411.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06410.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/65199.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06409.parquet
bite,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bite/06417.parquet
blanket,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blanket/06552.parquet
blanket,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blanket/65205.parquet
blanket,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blanket/06551.parquet
blanket,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blanket/65204.parquet
blanket,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blanket/06555.parquet
blanket,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/blanket/06554.parquet
